Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Ship Duration,UnitPrice
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,2d0baf102a7a92a29a5f6c12d1e6656d1d8e74d63d3c4f716fa157f11b50a06b,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,4 days,21.39
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,6de13bca3ab7bbd2c7184b500ce21135b7a8da9ab0980a0399de7823ffe9dd7e,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.98,7,0.2,5 days,35.89
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,cf332d83e21157d7a82cbc35717fc111c4fe82ed3e0aa255bffd9d268bc4d441,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.38,3,0.2,3 days,95.99
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,959d8cbbd51734e7a3c6edca145731247f797971ffc5e916131fc4814a062941,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,2 days,150.98
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,94fa84a56e1b77cf6fa955f609b2414db6d4101c4a8f0f336701d03e796a7b4d,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001998,Technology,Accessories,Logitech Ls21 Speaker System - Pc Multimedia - 2.1-Ch - Wired,19.99,1,0.0,7 days,19.99
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,94fa84a56e1b77cf6fa955f609b2414db6d4101c4a8f0f336701d03e796a7b4d,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,7 days,3.08
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,221aeafc7774e8d86ae277ce0ede019ecd7cdf60c7836463f6355c3b34e9ad65,Home Office,United States,Houston,Texas,77095.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.37,7,0.2,5 days,28.28
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder With Pocket Clip,20.1,3,0.0,5 days,6.7
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,California,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-Ts550,73.58,2,0.2,5 days,45.99
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,5 days,6.48
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,office supplies,Paper,Xerox 1999,12.96,2,0.0,5 days,6.479999999999999
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,5 days,17.78
95,CA-2015-149587,2015-01-31,2015-02-05,Standard Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,5 days,16.479999999999997
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.68,1,0.7,6 days,18.94
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,b9afb511c8d91ca0a1b1762bd1c6236ae55e4561a2f0e5c813d00a1e8e7741fd,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,2 days,13.79
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,7e01ddbeba180be3f36247892622fd31c0747a9488ce1d7afaeef2d060f586ea,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.31,3,0.2,3 days,21.38
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,7780fe937339db62c979ea88ad050683f4ba8a62a8ca499be9dfefd68e2d3d6f,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,5 days,12.98
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.62,7,0.2,4 days,11.54
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Illinois,60610.0.0,Central,TEC-AC-10001767,Technology,Accessories,Sandisk Ultra 64 Gb Microsdhc Class 10 Memory Card,95.98,3,0.2,4 days,39.99
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,1.79,3,0.8,4 days,2.9799999999999995
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,41d968dd2ee84345c899db7ca92a2e7d64899b48874c936be9113ceebd05de33,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. And 87 Bright),23.92,4,0.0,3 days,5.98
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.9,6,0.2,4 days,49.76999999999999
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",102.36,3,0.2,4 days,42.65
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",36.88,3,0.7,4 days,40.98
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,ca8ec4970ed530a13e22eb943a381d49ae0f846f8e09932f9b3eabf226dd58b9,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 Gb Usb 2.0 Flash Drive,74.11,8,0.2,5 days,11.579999999999998
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,ca8ec4970ed530a13e22eb943a381d49ae0f846f8e09932f9b3eabf226dd58b9,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1,0.2,5 days,34.99
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,ca8ec4970ed530a13e22eb943a381d49ae0f846f8e09932f9b3eabf226dd58b9,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.3,1,0.2,5 days,4.13
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,8e07df493fd32bea4a65fe201eff94d380c72e8671e90c2fe1a6ee6791d42cd9,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510S - Keyboard,339.96,5,0.2,5 days,84.99
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,e950fecebe8703c480d06a3580c1ab9fa6b040ee6bb8c95d7cc5cd65c425a188,Corporate,United States,New York City,  New York  ,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,5 days,20.98
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,914ad6bf169c3275320c9fb699e77afaf2b07dd7a16a11214a50f15c3afc983f,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",75.96,2,0.0,7 days,37.98
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,914ad6bf169c3275320c9fb699e77afaf2b07dd7a16a11214a50f15c3afc983f,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,7 days,4.54
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"Oic Colored Binder Clips, Assorted Sizes",40.1,14,0.2,2 days,3.58
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 X 9 1/2",4.72,2,0.2,2 days,2.95
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,2 days,9.99
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,2 days,27.18
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,07c41f7f8da2ed563ce0452e1d066605494817333732bafb29d6c596e6aeb39a,Consumer,United States,Seattle,Washington,98103.0.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,4 days,262.51
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,8519c43a7bab323d3d6e44fd177ec2110f1e44b9998aca3e66b623bb7ca005c7,Corporate,United States,Bristol,Tennessee,6010.0,South,OFF-BI-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,157.79,1,0.7,5 days,525.9799999999999
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,3 days,15.68
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,  Delaware  ,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,Dxl Angle-View Binders With Locking Rings By Samsill,30.84,4,0.0,3 days,7.71
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,3 days,37.76
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,3 days,12.78
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,Kld Oscar Ii Style Snap-On Ultra Thin Side Flip Synthetic Leather Cover Case For Htc One Htc M7,68.04,7,0.0,3 days,9.72
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,e29fd1279d1f7f383acbf423f20d4fa7387a57445a07e704df9795bc0a43914b,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,600.56,3,0.3,2 days,285.98
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,88e780296873c748aa44e54927705015a1c0680af00fb325c780701ee423094e,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 X 96 Conference Tables,617.7,6,0.5,5 days,205.9
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,dedabc9b906ab54cfe64044e03821943d39da7a805a59a0a9246dbc717abca77,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,7 days,3.98
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,dedabc9b906ab54cfe64044e03821943d39da7a805a59a0a9246dbc717abca77,Consumer,United States,Phoenix,  Arizona  ,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",243.99,7,0.2,7 days,43.57
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,2ac82f8e880ce5f892bf11c17e4bfdc22703fe311fceb32adc5107e4004bf01e,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",97.42,2,0.2,4 days,60.89
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,2ac82f8e880ce5f892bf11c17e4bfdc22703fe311fceb32adc5107e4004bf01e,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats For High Pile Carpets,238.56,3,0.0,4 days,79.52
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,85e3d46528d9ab13b1bf33b021fdfcf14b9fbdbe884f8d988737975c7e617487,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,59.97,5,0.4,3 days,19.99
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,85e3d46528d9ab13b1bf33b021fdfcf14b9fbdbe884f8d988737975c7e617487,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,9.09,2,0.2,3 days,5.68
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,85e3d46528d9ab13b1bf33b021fdfcf14b9fbdbe884f8d988737975c7e617487,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10003112,Office Supplies,Fasteners,Staples,13.54,9,0.2,3 days,1.88
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,6 days,6.68
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,6 days,35.44
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,6 days,2.88
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,6 days,2.01
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,Gbc Wire Binding Strips,76.18,3,0.2,6 days,31.739999999999995
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,6 days,10.98
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,6 days,3.08
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,77064ffdb622e8223f8196c130e3532914df90e1898ca0b797b8480a06f53170,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,2 days,51.75
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,9f2f61b0b4accc9a0dc76e5d48fa7cb881e8a8de2428c895b155517429d48836,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,5 days,2.94
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,9f2f61b0b4accc9a0dc76e5d48fa7cb881e8a8de2428c895b155517429d48836,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs Of Business Envelopes,10.86,3,0.0,5 days,3.62
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,9f2f61b0b4accc9a0dc76e5d48fa7cb881e8a8de2428c895b155517429d48836,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,5 days,47.9
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,3c4aa895273ad154a51ca92ef6b5dfacc88f55a45c964e92bce1e1a3ab5716a4,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,5 days,279.81
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,bbf652b010bfd87436865021fd84ad52928ceb87e4ee0803cf05938e61ca6aa2,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,5 days,95.99
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,5d433e0b622d40fbb24cb6e11b6873652d7700977fabe197ac69397abcee6997,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,6 days,29.34
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,a7a916524b1c66de8ac9fb512c96287b206dc088de4896715c90b0ce3b560331,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,384.45,11,0.0,4 days,34.95
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,a7a916524b1c66de8ac9fb512c96287b206dc088de4896715c90b0ce3b560331,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97,3,0.0,4 days,49.99
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,a7a916524b1c66de8ac9fb512c96287b206dc088de4896715c90b0ce3b560331,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,4 days,243.98
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,a7a916524b1c66de8ac9fb512c96287b206dc088de4896715c90b0ce3b560331,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,171.55,5,0.0,4 days,34.309999999999995
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,38cecfecdfbe4a16877fbf81d8b9c61f2e274b5b19c08c9999ec0b7eb8744dc0,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet Surgemaster Surge Protector With Phone Protection,157.92,5,0.2,3 days,39.48
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,38cecfecdfbe4a16877fbf81d8b9c61f2e274b5b19c08c9999ec0b7eb8744dc0,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra Biz 2300 Duo Qd Duo Corded Headset,203.18,2,0.2,3 days,126.99
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,741905b9c79999208becabf6a176e48271cd311ec8185b8b7b8623d4d306c18a,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,2 days,8.34
